season,name,position,round,total_points,points_last3,points_last5,minutes_last3,minutes_last5,bps_last5,ict_last5,starts_last3,xg_last5,xa_last5,xgi_last5,transfers_last3,season_points_avg,season_minutes_avg,was_home,value,round,pos_DEF,pos_FWD,pos_GK,pos_MID
2023-24,Tommy Doyle,MID,9,1,0.3333333333333333,0.4,0.3333333333333333,2.8,1.2,0.08,0.0,0.0,0.0,0.0,205.0,0.25,1.75,0,44,9,0,0,0,1
2023-24,Tommy Doyle,MID,10,1,0.3333333333333333,0.6,15.0,11.8,3.0,0.9,0.0,0.0,0.012,0.012,58.333333333333336,0.3333333333333333,6.555555555555555,1,44,10,0,0,0,1
2023-24,Tommy Doyle,MID,11,2,0.6666666666666666,0.6,27.0,16.4,4.0,1.1199999999999999,0.0,0.0,0.013999999999999999,0.013999999999999999,339.0,0.4,9.5,0,44,11,0,0,0,1
2023-24,Tommy Doyle,MID,12,1,1.3333333333333333,0.8,50.0,30.0,5.2,1.3,0.3333333333333333,0.012,0.013999999999999999,0.026000000000000002,448.6666666666667,0.5454545454545454,14.909090909090908,1,44,12,0,0,0,1
2023-24,Tommy Doyle,MID,13,1,1.3333333333333333,1.0,36.0,30.6,6.0,1.44,0.3333333333333333,0.012,0.013999999999999999,0.026000000000000002,397.6666666666667,0.5833333333333334,13.916666666666666,0,44,13,0,0,0,1
2023-24,Tommy Doyle,MID,14,2,1.3333333333333333,1.2,26.333333333333332,32.0,6.6,1.52,0.3333333333333333,0.012,0.016,0.027999999999999997,452.3333333333333,0.6153846153846154,13.384615384615385,0,44,14,0,0,0,1
2023-24,Tommy Doyle,MID,17,1,0.6666666666666666,0.8,30.0,20.0,4.8,0.9199999999999999,0.3333333333333333,0.0,0.08,0.07999999999999999,222.33333333333334,0.625,16.5,0,44,17,0,0,0,1
2023-24,Tommy Doyle,MID,18,1,0.3333333333333333,0.8,3.3333333333333335,21.4,4.6,0.82,0.0,0.0,0.08,0.07999999999999999,-5.0,0.6470588235294118,16.11764705882353,1,44,18,0,0,0,1
2023-24,Tommy Doyle,MID,19,1,0.6666666666666666,0.8,8.333333333333334,23.0,4.6,0.9800000000000001,0.0,0.006,0.078,0.08399999999999999,-382.0,0.6666666666666666,16.055555555555557,0,44,19,0,0,0,1
2023-24,Tommy Doyle,MID,20,2,1.0,0.6,16.666666666666668,10.0,1.8,0.44000000000000006,0.0,0.006,0.0,0.005999999999999989,-325.3333333333333,0.6842105263157895,16.526315789473685,1,44,20,0,0,0,1
2023-24,Tommy Doyle,MID,21,3,1.3333333333333333,1.0,43.333333333333336,28.0,4.2,1.02,0.3333333333333333,0.006,0.006,0.011999999999999988,-198.66666666666666,0.75,20.2,0,44,21,0,0,0,1
2023-24,Tommy Doyle,MID,22,2,2.0,1.6,68.33333333333333,46.0,6.8,1.42,0.6666666666666666,0.006,0.008,0.013999999999999988,-134.33333333333334,0.8571428571428571,23.523809523809526,1,44,22,0,0,0,1
2023-24,Tommy Doyle,MID,23,1,2.3333333333333335,1.8,87.0,60.2,8.2,1.72,1.0,0.022,0.014000000000000002,0.03599999999999999,-44.333333333333336,0.9090909090909091,26.136363636363637,0,44,23,0,0,0,1
2023-24,Tommy Doyle,MID,24,1,2.0,1.8,63.0,60.8,8.2,1.56,0.6666666666666666,0.016,0.014000000000000002,0.02999999999999999,31.333333333333332,0.9130434782608695,25.782608695652176,1,44,24,0,0,0,1
2023-24,Tommy Doyle,MID,26,1,0.6666666666666666,1.4,15.0,43.2,6.6,1.0,0.0,0.02,0.014000000000000002,0.03399999999999999,87.0,0.88,24.8,1,44,26,0,0,0,1
2023-24,Tommy Doyle,MID,27,2,0.6666666666666666,1.0,13.333333333333334,27.8,5.0,0.6799999999999999,0.0,0.02,0.012,0.03199999999999999,40.0,0.8846153846153846,24.346153846153847,0,44,27,0,0,0,1
2023-24,Tommy Doyle,MID,28,2,1.0,1.0,34.333333333333336,29.6,5.8,0.78,0.3333333333333333,0.004,0.02,0.02399999999999999,6.0,0.9259259259259259,26.77777777777778,1,44,28,0,0,0,1
2023-24,Tommy Doyle,MID,30,2,1.6666666666666667,1.2,60.666666666666664,41.8,8.2,1.2200000000000002,0.3333333333333333,0.008,0.024,0.03199999999999999,-75.66666666666667,0.9642857142857143,28.642857142857142,0,44,30,0,0,0,1
2023-24,Tommy Doyle,MID,32,2,1.3333333333333333,1.4,49.666666666666664,50.4,9.0,1.52,0.3333333333333333,0.008,0.022000000000000002,0.029999999999999992,49.666666666666664,0.9666666666666667,29.066666666666666,1,44,32,0,0,0,1
2023-24,Tommy Doyle,MID,33,2,1.3333333333333333,1.6,52.0,65.0,9.6,2.2,0.6666666666666666,0.036000000000000004,0.032,0.06799999999999999,12.0,1.0,30.903225806451612,0,44,33,0,0,0,1
2023-24,Tommy Doyle,MID,34,2,1.3333333333333333,1.6,58.666666666666664,65.0,9.8,2.5799999999999996,0.6666666666666666,0.044000000000000004,0.022,0.06599999999999999,28.666666666666668,1.03125,32.75,1,44,34,0,0,0,1
2023-24,Tommy Doyle,MID,34,1,2.0,1.6,88.66666666666667,67.2,9.0,2.5199999999999996,1.0,0.04000000000000001,0.02,0.06,60.0,1.0606060606060606,34.484848484848484,1,44,34,0,0,0,1
2023-24,Tommy Doyle,MID,37,1,0.3333333333333333,1.0,18.0,46.8,5.0,1.44,0.3333333333333333,0.01,0.008,0.017999999999999988,-141.0,1.0,33.111111111111114,1,44,37,0,0,0,1
2023-24,Tommy Doyle,MID,38,1,0.3333333333333333,0.8,3.6666666666666665,31.0,2.6,0.82,0.0,0.002,0.024,0.02599999999999999,-290.0,1.0,32.513513513513516,0,44,38,0,0,0,1
2023-24,Tomáš Souček,MID,2,2,7.0,7.0,90.0,90.0,24.0,6.0,1.0,0.37,0.01,0.38,0.0,7.0,90.0,1,50,2,0,0,0,1
2023-24,Tomáš Souček,MID,3,1,4.5,4.5,90.0,90.0,18.5,6.05,1.0,0.185,0.01,0.195,10367.5,4.5,90.0,0,50,3,0,0,0,1
2023-24,Tomáš Souček,MID,5,1,1.0,2.5,42.666666666666664,54.5,10.75,3.225,0.6666666666666666,0.0925,0.005,0.0975,-7532.666666666667,2.5,54.5,1,49,5,0,0,0,1
2023-24,Tomáš Souček,MID,6,2,0.6666666666666666,2.2,41.333333333333336,60.8,10.6,3.34,0.6666666666666666,0.074,0.054000000000000006,0.128,-21391.333333333332,2.2,60.8,0,49,6,0,0,0,1
2023-24,Tomáš Souček,MID,7,8,1.0,1.2,53.0,57.4,7.4,3.4799999999999995,0.6666666666666666,0.068,0.078,0.146,-20138.666666666668,2.1666666666666665,62.833333333333336,1,49,7,0,0,0,1
2023-24,Tomáš Souček,MID,8,8,3.6666666666666665,2.4,83.0,57.4,9.0,4.32,1.0,0.238,0.078,0.316,-8874.666666666666,3.0,66.71428571428571,1,49,8,0,0,0,1
2023-24,Tomáš Souček,MID,9,2,6.0,3.8,79.33333333333333,64.8,12.4,5.56,1.0,0.42400000000000004,0.078,0.502,1763.3333333333333,3.625,67.75,0,49,9,0,0,0,1
2023-24,Tomáš Souček,MID,10,1,6.0,4.2,77.0,78.0,13.0,5.68,1.0,0.446,0.078,0.524,16654.333333333332,3.4444444444444446,67.55555555555556,1,49,10,0,0,0,1
2023-24,Tomáš Souček,MID,11,1,3.6666666666666665,4.2,52.666666666666664,64.2,11.6,5.0200000000000005,0.6666666666666666,0.446,0.030000000000000006,0.476,23054.333333333332,3.2,62.5,0,49,11,0,0,0,1
2023-24,Tomáš Souček,MID,12,7,1.3333333333333333,4.0,57.666666666666664,67.6,10.8,3.84,0.6666666666666666,0.378,0.008000000000000005,0.386,20070.333333333332,3.0,65.0,1,49,12,0,0,0,1
2023-24,Tomáš Souček,MID,13,8,3.0,3.8,65.66666666666667,67.6,11.0,4.08,0.6666666666666666,0.29800000000000004,0.016000000000000007,0.31399999999999995,2489.0,3.3333333333333335,67.08333333333333,0,49,13,0,0,0,1
2023-24,Tomáš Souček,MID,14,2,5.333333333333333,3.8,90.0,70.6,11.4,4.819999999999999,1.0,0.238,0.016000000000000007,0.254,3198.3333333333335,3.6923076923076925,68.84615384615384,1,49,14,0,0,0,1
2023-24,Tomáš Souček,MID,15,2,5.666666666666667,3.8,90.0,75.4,12.2,4.9399999999999995,1.0,0.21600000000000003,0.018000000000000006,0.23399999999999999,16894.666666666668,3.5714285714285716,70.35714285714286,0,49,15,0,0,0,1
2023-24,Tomáš Souček,MID,16,2,4.0,4.0,90.0,90.0,14.0,5.119999999999999,1.0,0.21600000000000003,0.016000000000000007,0.23199999999999998,25610.0,3.466666666666667,71.66666666666667,0,49,16,0,0,0,1
2023-24,Tomáš Souček,MID,17,3,2.0,4.2,90.0,90.0,15.0,5.0600000000000005,1.0,0.21600000000000003,0.014000000000000007,0.23000000000000004,17203.666666666668,3.375,72.8125,1,49,17,0,0,0,1
2023-24,Tomáš Souček,MID,18,3,2.3333333333333335,3.4,90.0,90.0,12.2,3.1399999999999997,1.0,0.126,0.006000000000000005,0.132,-1297.0,3.3529411764705883,73.82352941176471,1,49,18,0,0,0,1
2023-24,Tomáš Souček,MID,19,9,2.6666666666666665,2.4,90.0,90.0,8.2,1.2799999999999996,1.0,0.008000000000000023,0.006000000000000005,0.014000000000000002,-11730.0,3.3333333333333335,74.72222222222223,0,49,19,0,0,0,1
2023-24,Tomáš Souček,MID,20,3,5.0,3.8,90.0,90.0,13.0,2.8799999999999994,1.0,0.09400000000000001,0.004000000000000005,0.098,-12873.333333333334,3.6315789473684212,75.52631578947368,1,49,20,0,0,0,1
2023-24,Tomáš Souček,MID,21,2,5.0,4.0,90.0,90.0,12.2,2.8199999999999994,1.0,0.168,0.004000000000000005,0.172,-9204.666666666666,3.6,76.25,0,49,21,0,0,0,1
2023-24,Tomáš Souček,MID,22,2,4.666666666666667,4.0,90.0,90.0,14.8,3.6399999999999992,1.0,0.168,0.006000000000000006,0.174,-3128.6666666666665,3.5238095238095237,76.9047619047619,1,49,22,0,0,0,1
2023-24,Tomáš Souček,MID,23,1,2.3333333333333335,3.8,90.0,90.0,14.6,3.6599999999999993,1.0,0.21400000000000002,0.008000000000000007,0.22199999999999998,-3195.6666666666665,3.4545454545454546,77.5,0,49,23,0,0,0,1
2023-24,Tomáš Souček,MID,24,2,1.6666666666666667,3.4,83.66666666666667,86.2,15.0,3.6199999999999988,1.0,0.23000000000000004,0.010000000000000005,0.24,-5675.0,3.347826086956522,77.21739130434783,1,49,24,0,0,0,1
2023-24,Tomáš Souček,MID,25,1,1.6666666666666667,2.0,83.66666666666667,86.2,10.0,1.9999999999999996,1.0,0.14400000000000002,0.010000000000000005,0.154,-10416.333333333334,3.2916666666666665,77.75,0,49,25,0,0,0,1
2023-24,Tomáš Souček,MID,26,2,1.3333333333333333,1.6,56.0,69.6,9.2,2.0599999999999996,0.6666666666666666,0.07000000000000002,0.010000000000000005,0.08,-10231.666666666666,3.2,74.92,1,49,26,0,0,0,1
2023-24,Tomáš Souček,MID,27,7,1.6666666666666667,1.6,62.333333333333336,69.6,7.6,1.8999999999999997,0.6666666666666666,0.166,0.008000000000000005,0.174,-9081.666666666666,3.1538461538461537,75.5,0,49,27,0,0,0,1
2023-24,Tomáš Souček,MID,28,1,3.3333333333333335,2.6,62.333333333333336,69.6,12.0,3.2199999999999998,0.6666666666666666,0.13000000000000003,0.010000000000000005,0.13999999999999999,-6207.333333333333,3.2962962962962963,76.03703703703704,1,49,28,0,0,0,1
2023-24,Tomáš Souček,MID,29,2,3.3333333333333335,2.6,90.0,73.4,11.0,3.7,1.0,0.13800000000000004,0.010000000000000005,0.148,-2386.6666666666665,3.2142857142857144,76.53571428571429,1,49,29,0,0,0,1
2023-24,Tomáš Souček,MID,30,1,3.3333333333333335,2.6,90.0,73.4,11.8,4.1,1.0,0.22000000000000003,0.014000000000000007,0.23399999999999999,-102.33333333333333,3.1724137931034484,77.0,0,49,30,0,0,0,1
2023-24,Tomáš Souček,MID,31,2,1.3333333333333333,2.6,90.0,90.0,12.4,5.0,1.0,0.264,0.044000000000000004,0.308,-398.3333333333333,3.1,77.43333333333334,1,49,31,0,0,0,1
2023-24,Tomáš Souček,MID,32,1,1.6666666666666667,2.6,90.0,90.0,13.0,4.9799999999999995,1.0,0.20400000000000001,0.048,0.252,-2771.3333333333335,3.064516129032258,77.83870967741936,0,49,32,0,0,0,1
2023-24,Tomáš Souček,MID,33,1,1.3333333333333333,1.4,75.0,81.0,7.2,3.6199999999999997,1.0,0.194,0.042,0.236,-5059.0,3.0,76.8125,1,49,33,0,0,0,1
2023-24,Tomáš Souček,MID,34,3,1.3333333333333333,1.4,52.0,67.2,7.8,3.2199999999999998,0.6666666666666666,0.162,0.04200000000000001,0.20400000000000001,-4291.333333333333,2.9393939393939394,75.12121212121212,0,49,34,0,0,0,1
2023-24,Tomáš Souček,MID,35,2,1.6666666666666667,1.6,37.0,58.2,9.8,3.4199999999999995,0.6666666666666666,0.08000000000000003,0.07200000000000001,0.152,-4508.0,2.9411764705882355,74.23529411764706,1,49,35,0,0,0,1
2023-24,Tomáš Souček,MID,36,2,2.0,1.8,46.333333333333336,54.8,11.4,3.4200000000000004,0.6666666666666666,0.04800000000000002,0.04400000000000001,0.092,-4176.333333333333,2.914285714285714,74.2,0,49,36,0,0,0,1
2023-24,Tomáš Souček,MID,37,10,2.3333333333333335,1.8,69.33333333333333,54.8,9.8,3.3599999999999994,1.0,0.022000000000000023,0.03800000000000001,0.06,-3887.0,2.888888888888889,74.63888888888889,1,49,37,0,0,0,1
2023-24,Tomáš Souček,MID,38,2,4.666666666666667,3.6,84.33333333333333,63.8,16.6,5.339999999999999,1.0,0.06400000000000003,0.06400000000000002,0.12800000000000003,-2998.3333333333335,3.081081081081081,75.05405405405405,0,49,38,0,0,0,1
2023-24,Tosin Adarabioyo,DEF,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-443.0,0.0,0.0,0,44,3,1,0,0,0
2023-24,Tosin Adarabioyo,DEF,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122.66666666666667,0.08333333333333333,0.08333333333333333,1,43,13,1,0,0,0
2023-24,Tosin Adarabioyo,DEF,15,6,0.3333333333333333,0.2,0.3333333333333333,0.2,0.6,0.0,0.0,0.0,0.0,0.0,-55.0,0.14285714285714285,0.14285714285714285,1,43,15,1,0,0,0
2023-24,Tosin Adarabioyo,DEF,16,14,2.3333333333333335,1.4,30.333333333333332,18.2,5.6,0.33999999999999997,0.3333333333333333,0.0,0.002,0.002,-21.666666666666668,0.5333333333333333,6.133333333333334,1,43,16,1,0,0,0
2023-24,Tosin Adarabioyo,DEF,17,1,6.666666666666667,4.2,60.0,36.2,13.0,1.8399999999999999,0.6666666666666666,0.006,0.004,0.01,54.333333333333336,1.375,11.375,0,43,17,1,0,0,0
2023-24,Tosin Adarabioyo,DEF,18,1,7.0,4.4,90.0,54.2,14.2,2.3,1.0,0.006,0.006,0.012,3580.3333333333335,1.3529411764705883,16.0,1,43,18,1,0,0,0
2023-24,Tosin Adarabioyo,DEF,19,1,5.333333333333333,4.4,90.0,72.0,17.6,3.28,1.0,0.006,0.016,0.022000000000000002,7364.0,1.3333333333333333,20.11111111111111,0,43,19,1,0,0,0
2023-24,Tosin Adarabioyo,DEF,20,2,1.0,4.6,90.0,90.0,20.8,3.96,1.0,0.006,0.018,0.024,7244.666666666667,1.3157894736842106,23.789473684210527,1,43,20,1,0,0,0
2023-24,Tosin Adarabioyo,DEF,21,2,1.3333333333333333,3.8,90.0,90.0,18.0,4.0200000000000005,1.0,0.01,0.018000000000000002,0.028000000000000004,2925.3333333333335,1.35,27.1,0,43,21,1,0,0,0
2023-24,Tosin Adarabioyo,DEF,22,6,1.6666666666666667,1.4,90.0,90.0,13.6,3.3600000000000003,1.0,0.006,0.018,0.024,-907.3333333333334,1.380952380952381,30.095238095238095,1,43,22,1,0,0,0
2023-24,Tosin Adarabioyo,DEF,23,1,3.3333333333333335,2.4,90.0,90.0,17.6,3.6,1.0,0.018,0.018,0.036000000000000004,-736.6666666666666,1.5909090909090908,32.81818181818182,0,43,23,1,0,0,0
2023-24,Tosin Adarabioyo,DEF,26,1,0.3333333333333333,1.8,30.0,54.0,10.4,2.46,0.3333333333333333,0.049999999999999996,0.008000000000000002,0.05800000000000001,-277.0,1.44,32.48,0,43,26,1,0,0,0
2023-24,Tosin Adarabioyo,DEF,27,6,0.3333333333333333,1.6,30.0,54.0,9.2,1.94,0.3333333333333333,0.057999999999999996,0.006,0.064,-1673.0,1.4230769230769231,34.69230769230769,1,43,27,1,0,0,0
2023-24,Tosin Adarabioyo,DEF,28,1,2.3333333333333335,1.6,60.0,54.0,8.6,1.8,0.6666666666666666,0.052000000000000005,0.004,0.05600000000000001,-1921.0,1.5925925925925926,36.74074074074074,0,43,28,1,0,0,0
2023-24,Tosin Adarabioyo,DEF,29,6,2.6666666666666665,1.6,90.0,54.0,8.2,1.3399999999999999,1.0,0.057999999999999996,0.024,0.082,-719.0,1.5714285714285714,38.642857142857146,1,43,29,1,0,0,0
2023-24,Tosin Adarabioyo,DEF,30,1,4.333333333333333,2.8,90.0,72.0,12.6,1.5799999999999998,1.0,0.057999999999999996,0.024,0.082,634.6666666666666,1.7241379310344827,40.41379310344828,0,43,30,1,0,0,0
2023-24,Tosin Adarabioyo,DEF,31,7,2.6666666666666665,3.0,88.0,88.8,14.4,2.0,1.0,0.06799999999999999,0.026000000000000002,0.094,2124.0,1.7,41.86666666666667,0,43,31,1,0,0,0
2023-24,Tosin Adarabioyo,DEF,32,2,4.666666666666667,4.2,88.0,88.8,17.6,3.5400000000000005,1.0,0.086,0.032,0.11800000000000002,2191.0,1.8709677419354838,43.41935483870968,1,43,32,1,0,0,0
2023-24,Tosin Adarabioyo,DEF,33,6,3.3333333333333335,3.4,88.0,88.8,15.8,3.4799999999999995,1.0,0.07999999999999999,0.036,0.11600000000000002,2132.3333333333335,1.875,44.875,0,43,33,1,0,0,0
2023-24,Tosin Adarabioyo,DEF,34,0,5.0,4.4,90.0,88.8,19.6,3.46,1.0,0.038,0.012,0.05,976.3333333333334,2.0,46.24242424242424,1,43,34,1,0,0,0
2023-24,Toti António Gomes,DEF,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,45,2,1,0,0,0
2023-24,Toti António Gomes,DEF,3,1,0.5,0.5,9.5,9.5,1.5,0.4,0.0,0.0,0.0,0.0,-401.5,0.5,9.5,0,45,3,1,0,0,0
2023-24,Toti António Gomes,DEF,6,1,0.3333333333333333,0.4,1.6666666666666667,4.8,1.2,0.16,0.0,0.0,0.0,0.0,-526.6666666666666,0.4,4.8,0,44,6,1,0,0,0
2023-24,Toti António Gomes,DEF,7,2,0.3333333333333333,0.6,15.0,13.8,2.2,0.4,0.0,0.0,0.0,0.0,-342.6666666666667,0.5,11.5,1,44,7,1,0,0,0
2023-24,Toti António Gomes,DEF,8,2,1.0,0.8,45.0,28.0,3.0,0.42000000000000004,0.3333333333333333,0.0,0.0,0.0,-269.6666666666667,0.7142857142857143,22.714285714285715,1,44,8,1,0,0,0
2023-24,Toti António Gomes,DEF,9,2,1.6666666666666667,1.0,75.0,45.0,4.0,0.72,0.6666666666666666,0.0,0.0,0.0,-128.66666666666666,0.875,31.125,0,44,9,1,0,0,0
2023-24,Toti António Gomes,DEF,10,4,2.0,1.4,84.66666666666667,59.8,6.8,0.9400000000000001,1.0,0.0,0.002,0.002,181.0,1.0,35.888888888888886,1,44,10,1,0,0,0
2023-24,Toti António Gomes,DEF,11,2,2.6666666666666665,2.2,84.66666666666667,77.8,11.8,1.94,1.0,0.0,0.012,0.012,199.33333333333334,1.3,41.3,0,44,11,1,0,0,0
2023-24,Toti António Gomes,DEF,12,2,2.6666666666666665,2.4,81.33333333333333,84.8,12.4,2.0200000000000005,1.0,0.0,0.012,0.012,1359.6666666666667,1.3636363636363635,44.81818181818182,1,44,12,1,0,0,0
2023-24,Toti António Gomes,DEF,13,1,2.6666666666666665,2.4,86.66666666666667,84.8,14.8,2.56,1.0,0.03,0.012,0.041999999999999996,969.3333333333334,1.4166666666666667,48.583333333333336,0,44,13,1,0,0,0
2023-24,Toti António Gomes,DEF,14,1,1.6666666666666667,2.2,86.66666666666667,84.8,15.6,2.5200000000000005,1.0,0.03,0.012,0.041999999999999996,1468.6666666666667,1.3846153846153846,51.76923076923077,0,44,14,1,0,0,0
2023-24,Toti António Gomes,DEF,15,9,1.3333333333333333,2.0,90.0,88.0,14.8,2.92,1.0,0.06599999999999999,0.012,0.078,268.0,1.3571428571428572,54.5,1,44,15,1,0,0,0
2023-24,Toti António Gomes,DEF,16,2,3.6666666666666665,3.0,90.0,88.0,15.4,2.22,1.0,0.06599999999999999,0.004,0.06999999999999999,1214.3333333333333,1.8666666666666667,56.86666666666667,1,44,16,1,0,0,0
2023-24,Toti António Gomes,DEF,17,0,4.0,3.0,90.0,90.0,16.0,2.38,1.0,0.06599999999999999,0.006,0.072,3397.3333333333335,1.875,58.9375,0,44,17,1,0,0,0
2023-24,Toti António Gomes,DEF,18,2,3.6666666666666665,2.6,83.0,85.8,13.8,2.2,1.0,0.06599999999999999,0.012,0.078,2845.3333333333335,1.7647058823529411,59.529411764705884,1,44,18,1,0,0,0
2023-24,Toti António Gomes,DEF,19,5,1.3333333333333333,2.8,83.0,85.8,13.6,3.1,1.0,0.11200000000000002,0.012,0.124,1415.3333333333333,1.7777777777777777,61.22222222222222,0,44,19,1,0,0,0
2023-24,Toti António Gomes,DEF,20,6,2.3333333333333335,3.6,83.0,85.8,17.0,3.56,1.0,0.076,0.018,0.094,-1247.3333333333333,1.9473684210526316,62.73684210526316,1,44,20,1,0,0,0
2023-24,Toti António Gomes,DEF,21,5,4.333333333333333,3.0,90.0,85.8,15.8,3.5,1.0,0.076,0.018,0.094,489.6666666666667,2.15,64.1,0,44,21,1,0,0,0
2023-24,Toti António Gomes,DEF,22,1,5.333333333333333,3.6,90.0,85.8,17.4,3.18,1.0,0.076,0.015999999999999997,0.092,1810.6666666666667,2.2857142857142856,65.33333333333333,1,44,22,1,0,0,0
2023-24,Toti António Gomes,DEF,23,1,4.0,3.8,87.0,88.2,18.2,2.88,1.0,0.046,0.014000000000000002,0.06000000000000001,1983.6666666666667,2.227272727272727,66.04545454545455,0,44,23,1,0,0,0
2023-24,Toti António Gomes,DEF,24,1,2.3333333333333335,3.6,87.0,88.2,18.8,2.0,1.0,0.0,0.014000000000000002,0.014000000000000002,499.0,2.1739130434782608,67.08695652173913,1,44,24,1,0,0,0
2023-24,Toti António Gomes,DEF,25,2,1.0,2.8,72.0,79.2,15.4,1.08,1.0,0.0,0.01,0.01,-123.33333333333333,2.125,66.16666666666667,0,44,25,1,0,0,0
2023-24,Toti António Gomes,DEF,26,5,1.3333333333333333,2.0,75.0,79.2,13.6,1.2399999999999998,1.0,0.0,0.012,0.012,-622.6666666666666,2.12,67.12,1,44,26,1,0,0,0
2023-24,Toti António Gomes,DEF,27,0,2.6666666666666665,2.0,75.0,79.2,15.2,1.9,1.0,0.028000000000000004,0.013999999999999999,0.041999999999999996,1515.6666666666667,2.230769230769231,68.0,0,44,27,1,0,0,0
2023-24,Toti António Gomes,DEF,28,4,2.3333333333333335,1.8,79.66666666666667,74.8,14.0,2.08,1.0,0.048,0.014000000000000002,0.062,1289.6666666666667,2.1481481481481484,67.66666666666667,1,44,28,1,0,0,0
2023-24,Toti António Gomes,DEF,30,0,3.0,2.4,64.66666666666667,65.8,14.8,2.6599999999999997,0.6666666666666666,0.048,0.08,0.128,1358.3333333333333,2.2142857142857144,66.85714285714286,0,44,30,1,0,0,0
2023-24,Toti António Gomes,DEF,31,2,1.3333333333333333,2.2,64.66666666666667,74.8,14.4,2.6199999999999997,0.6666666666666666,0.048,0.078,0.126,-579.3333333333334,2.1379310344827585,67.65517241379311,0,44,31,1,0,0,0
2023-24,Toti António Gomes,DEF,32,0,2.0,2.2,75.0,74.8,14.4,2.6799999999999997,0.6666666666666666,0.048,0.07400000000000001,0.122,62.333333333333336,2.1333333333333333,68.4,1,44,32,1,0,0,0
2023-24,Toti António Gomes,DEF,33,4,0.6666666666666666,1.2,90.0,74.8,10.8,2.1999999999999997,1.0,0.02,0.07400000000000001,0.094,83.33333333333333,2.064516129032258,69.09677419354838,0,44,33,1,0,0,0
2023-24,Toti António Gomes,DEF,34,0,2.0,2.0,90.0,81.0,14.8,2.88,1.0,0.046,0.07,0.11600000000000002,144.0,2.125,69.75,1,44,34,1,0,0,0
2023-24,Toti António Gomes,DEF,34,2,1.3333333333333333,1.2,90.0,90.0,12.4,2.1399999999999997,1.0,0.046,0.004,0.05,2916.0,2.0606060606060606,70.36363636363636,1,44,34,1,0,0,0
2023-24,Toti António Gomes,DEF,35,11,2.0,1.6,90.0,90.0,13.0,2.7199999999999998,1.0,0.046,0.004,0.05,6480.666666666667,2.0588235294117645,70.94117647058823,1,44,35,1,0,0,0
2023-24,Toti António Gomes,DEF,36,0,4.333333333333333,3.4,90.0,90.0,16.0,3.8199999999999994,1.0,0.134,0.004,0.13799999999999998,4923.333333333333,2.3142857142857145,71.48571428571428,0,44,36,1,0,0,0
2023-24,Toti António Gomes,DEF,37,1,4.333333333333333,3.4,90.0,90.0,16.8,3.84,1.0,0.13399999999999998,0.002,0.13599999999999998,1473.0,2.25,72.0,1,44,37,1,0,0,0
2023-24,Toti António Gomes,DEF,38,0,4.0,2.8,89.66666666666667,89.8,14.2,3.34,1.0,0.088,0.004,0.092,-2523.0,2.2162162162162162,72.45945945945945,0,44,38,1,0,0,0
2023-24,Trent Alexander-Arnold,DEF,2,2,1.0,1.0,90.0,90.0,7.0,2.3,1.0,0.0,0.02,0.02,0.0,1.0,90.0,1,80,2,1,0,0,0
2023-24,Trent Alexander-Arnold,DEF,3,1,1.5,1.5,82.5,82.5,12.5,5.85,1.0,0.065,0.06999999999999999,0.135,3154.0,1.5,82.5,0,80,3,1,0,0,0
2023-24,Trent Alexander-Arnold,DEF,4,12,1.3333333333333333,1.3333333333333333,85.0,85.0,11.0,4.966666666666668,1.0,0.043333333333333335,0.12,0.16333333333333333,-138304.33333333334,1.3333333333333333,85.0,1,79,4,1,0,0,0
2023-24,Trent Alexander-Arnold,DEF,7,1,4.0,3.0,23.666666666666668,47.2,13.6,4.66,0.3333333333333333,0.038,0.10400000000000001,0.142,-139939.66666666666,2.6666666666666665,54.333333333333336,0,79,7,1,0,0,0
2023-24,Trent Alexander-Arnold,DEF,8,1,0.3333333333333333,2.8,5.333333333333333,35.4,10.6,3.1400000000000006,0.0,0.012,0.088,0.1,-148472.66666666666,2.4285714285714284,48.857142857142854,0,79,8,1,0,0,0
2023-24,Trent Alexander-Arnold,DEF,9,6,0.6666666666666666,2.8,31.666666666666668,33.2,12.8,2.920000000000001,0.3333333333333333,0.012,0.048,0.06000000000000001,-87404.0,2.25,52.625,1,79,9,1,0,0,0
2023-24,Trent Alexander-Arnold,DEF,10,5,2.6666666666666665,1.6,61.666666666666664,37.0,9.6,1.6600000000000008,0.6666666666666666,0.036,0.030000000000000006,0.06600000000000002,-31431.333333333332,2.6666666666666665,56.77777777777778,1,79,10,1,0,0,0
2023-24,Trent Alexander-Arnold,DEF,11,2,4.0,2.6,85.66666666666667,54.6,13.8,2.3000000000000007,1.0,0.05,0.06200000000000001,0.11200000000000002,6000.333333333333,2.9,59.9,0,79,11,1,0,0,0
2023-24,Trent Alexander-Arnold,DEF,12,7,4.333333333333333,3.0,89.33333333333333,72.6,18.0,4.480000000000001,1.0,0.06,0.2,0.26,7727.333333333333,2.8181818181818183,62.63636363636363,1,79,12,1,0,0,0
